,0
ln_RER_pos,13.636326196578782
ln_RER_neg,4.342703446083395
ln_FDI,-0.4429263248789202
IPI_VN,-0.005280402861978375
ln_M2_diff,-25.11535667146053
ln_WTI,-0.2217980129202652
