ln_FDI,ln_TB,ln_EX,ln_IM,ln_RER_pos,ln_RER_neg,IPI_VN,IPI_World_diff,ln_WTI,ln_M2_diff,COVID
0.6739276632221044,0.0035233800557215064,16.995773404970684,16.992250024914963,0.0,0.001589268721975401,92.36873206,0.5193826554209413,3.9023766283763406,0.0010254041964357086,0
0.3042817817604009,0.10589415324878929,17.134410742500297,17.028516589251506,0.0,0.004615126651712487,90.84149378,0.12448708686421117,3.9392489916817377,0.001840810453731745,0
0.32134119474383377,-0.027252804346923,16.67069119741866,16.69794400176558,0.004958510316257048,0.0,92.33541876,-0.26000181323893035,4.006423680849631,-0.0007357809578998342,0
0.3259694174601973,0.13082385172972713,17.163576500745577,17.032752649015848,0.0,0.007934165706073415,92.46369372,0.7683688284523926,4.063025878964673,0.0006706071857203177,0
0.5033797720850314,0.029909346307688756,17.04299605302538,17.01308670671769,0.0,0.0015005298433301562,93.68619984,-0.7986576205133877,4.156693187286636,0.000447845164111893,0
0.5058418252479466,0.004886749479880728,17.110455248320463,17.105568498840583,0.008944268385947751,0.0,93.15968979,0.09884226742891133,4.108083088332614,0.001035435808068641,0
0.5112151478916171,0.1658473035964008,17.08772246530696,16.92187516171056,0.0,0.0018422943353311183,91.90022762,-0.8482895720835049,4.001132180499922,0.0010131285413135238,0
0.527603681660122,0.05553825757054017,17.138461096200725,17.082922838630182,0.0,0.0051220586211915275,94.96113384,1.1403239391886255,4.04917284357538,-4.031061243336964e-05,0
0.5323937504740347,0.1876214073996255,17.248549151369843,17.06092774397022,0.0025063915713108287,0.0,96.6772065,-0.4301073144262424,4.003872659058025,0.0005581667473806284,0
0.5318804079628777,0.12159253756194849,17.14650369186227,17.024911154300323,0.002051225690120617,0.0,96.53731075,0.4077130592319178,4.0421736898931915,0.0008336448625296811,0
0.7273587341800583,0.12150393829461462,17.19396387654647,17.072459938251853,0.003440418345554974,0.0,95.79134198,-0.6194879951684329,3.988243031339555,0.0003366049210060673,0
0.7260397400408289,0.13219745538296995,17.137464351460718,17.00526689607775,0.009853300581468716,0.0,92.69135725,0.5345045003401272,4.043577445168448,0.000827645254178222,0
0.724409870166424,0.023102317883569878,17.105787887232815,17.082685569349245,0.013813919465746949,0.0,91.39623822,-0.1479940533811286,4.092342559551428,0.0017737058019702268,0
0.26299790982570836,-0.03485228058024074,16.686323108935117,16.721175389515356,0.008642658013553017,0.0,83.94127544,-5.39232172429589,4.052132713412791,0.0010678029963999691,1
0.261063418734443,0.10557269983159047,16.824842337609212,16.71926963777762,0.0,0.0019075244146016246,108.798178,5.681452088961447,3.922765101960048,-0.0004908789368718303,1
0.2630309652500489,0.07209332849681677,16.96870720072179,16.896613872224975,0.0012809311017409897,0.0,94.53829348,-0.7906131036934938,3.3745111163996495,0.00047680023924767667,1
0.4522310026032817,-0.07118192280338281,16.64561879203472,16.716800714838104,0.0,0.006014694489218542,80.65794432,-9.532968394217656,2.806386101823072,0.0001392532735713381,1
0.4563280432377858,0.039746184616674486,16.748655525521702,16.708909340905027,0.0,0.0049440581173225695,87.75785979,12.72041348869628,3.3520071374713836,0.0008453030809487672,1
0.4699517529001812,0.0814719277357811,16.90525366754095,16.82378173980517,0.0,0.004117605877679509,95.59543978,3.091815602532755,3.6457109587125576,0.00106261182485623,1
