,0
ln_REER_pos,1.1430419434832995
ln_REER_neg,-2.688306834895279
ln_FDI,0.3188844404760509
IPI_VN,-0.0009953376869089438
IPI_World_diff,-0.08394049134645498
ln_M2_diff,-115.13405454300668
ln_WTI,-0.2702720722351284
COVID,-0.038619906826615216
