,0
ln_RER_pos,12.865719288487059
ln_RER_neg,9.978440770907424
ln_FDI,-0.12244488506766708
IPI_VN,-0.001228215050014646
IPI_World_diff,-0.12831158167117773
ln_M2_diff,-199.04755516400002
ln_WTI,-0.2744874528200399
COVID,-0.04299215628247796
